Tên sản phẩm,Link sản phẩm,Giá,Số đã bán,Doanh thu,Ngành hàng,Thương hiệu,Giá phân loại cao nhất,Giá phân loại nhỏ nhất,Link shop,Mã sản phẩm,Ngành hàng cấp 1,Ngành hàng cấp 2,Ngành hàng cấp 3,Ngày bắt đầu bán,Số lượt xem sản phẩm,Số đánh giá,Thumbnail,Tên shop,Tổng doanh số,Tổng số đánh giá,Tổng số đã bán
"Điện thoại Samsung Galaxy A24 - Hàng chính hãng, Mới 100%, Bảo hành 12 tháng",https://beeco.st/1JAgES5.45QKS,5220000,34,182760000,Điện Thoại & Máy Tính Bảng,samsung,5220000,5220000,https://shopee.vn/shop/68527388,1__20579936005__68527388,,,,2023-05,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lgyh8pj5s9o3bf,HAPPY PHONE MALL,349850000,16,65
"điện thoại Oppo A73 5G 2sim ram 8G/256G máy Chính Hãng, chiến game nặng đỉnh, Bảo hành 12 tháng - BCC 05",https://beeco.st/1Gqe4lZ.1VwY8,1033450,140,181860000,Điện Thoại & Máy Tính Bảng,oppo,2188450,1033450,https://shopee.vn/shop/25143432,1__18062789603__25143432,,,,2022-11,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lkn9js41y60a0a,baochaustore2017,218232000,5,168
"điện thoại Realme X2 Chính Hãng 2sim ram 8G bộ nhớ 256G, Chip: Snapdragon 730G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",https://www.lazada.vn/products/ien-thoai-realme-x2-chinh-hang-2sim-ram-8g-bo-nho-256g-chip-snapdragon-730g-cau-hinh-chip-cao-manh-me-cay-lien-quan--pubg-free-fire-tiktok-sieu-muot-i2036687322.html,3549000,51,180999000,Điện Thoại & Máy Tính Bảng,realme,,,https://www.lazada.vn/tay-nguyen-store-47,2__2036687322,,,,2022-09,,,https://vn-live-01.slatic.net/p/875aba8a3e086c9f7cb3884f76f4cb84.jpg,TÂY NGUYÊN STORE 47,263826000,33,74
"điện thoại Samsung Galaxy A30 2sim ram 4G/64G, máy Chính Hãng, Chiến Free/PUBG/Liên Quân Chất đỉnh - BCC 06",https://beeco.st/1FU0IDR.1VwY8,499000,226,180574000,Điện Thoại & Máy Tính Bảng,samsung,1499000,499000,https://shopee.vn/shop/25143432,1__16609518427__25143432,,,,2022-02,,,https://cf.shopee.vn/file/ae17a6ae65c9b5ed3c6386d5d9817768,baochaustore2017,730730000,48,817
Quạt đeo cổ điều hòa thân nhiệt với 8 quạt gió đa chiều kết nối điện thoại qua bluetooth sử dụng liên tục 18 giờ,https://www.lazada.vn/products/quat-eo-co-ieu-hoa-than-nhiet-voi-8-quat-gio-a-chieu-ket-noi-ien-thoai-qua-bluetooth-su-dung-lien-tuc-18-gio-i2274135998.html,2369000,76,180044000,Điện Gia Dụng,,,,https://www.lazada.vn/ebayvietnam-com-vn,2__2274135998,,,,2023-05,,,https://vn-live-01.slatic.net/p/f580fbf5d7786038fd394c856769a206.png,Ebayvietnam.com.vn,305601000,23,129
Điện Thoại Samsung Galaxy S23 (8GB/256GB) - Hàng chính hãng,https://beeco.st/1DW3dLP.cUOfX,17490000,9,180010000,Điện Thoại & Máy Tính Bảng,samsung,17490000,17490000,https://shopee.vn/shop/645499489,1__14496462169__645499489,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-6kyzbh5d2mnv99,SamCenter Official Store,180010000,3,9
điện thoại Samsung S8 Plus 2sim ram 4G bộ nhớ 64G mới (màu Bạc),https://beeco.st/14Keh0-.2w5hG,4999000,36,179964000,Điện Thoại & Máy Tính Bảng,samsung,4999000,4999000,https://shopee.vn/shop/48782032,1__4641173566__48782032,,,,2020-07,,,https://cf.shopee.vn/file/3bcb068f7d365b94adf2242b98426faa,Phương Lê Store,1696647000,14,353
"điện thoại Oppo A74 5G Chính Hãng 2sim ram 8G/256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",https://www.lazada.vn/products/ien-thoai-oppo-a74-5g-chinh-hang-2sim-ram-8g256g-cau-hinh-manh-inh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024596699.html,3598000,50,179900000,Điện Thoại & Máy Tính Bảng,oppo,,,https://www.lazada.vn/tay-nguyen-store-47,2__2024596699,,,,2022-09,,,https://vn-live-01.slatic.net/p/25246c5fde9754f0a9350dd5a64f76b2.jpg,TÂY NGUYÊN STORE 47,399378000,59,111
[Mã ELRE20 giảm 20% tối đa 2TR] Điện thoại Infinix Hot 20 Play 4GB/128GB,https://beeco.st/1E_CGAJ.o1G2W,3190000,69,179710000,Điện Thoại & Máy Tính Bảng,infinix,3190000,3190000,https://shopee.vn/shop/839188640,1__16092562067__839188640,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lh5ra96b1nhu1d,Infinix Official Store,1287560000,194,494
Điện thoại thông minh Tecno CAMON 20 Pro 8GB/256GB - Camera 64MP + 32MP | Helio G99 5000 mAh/ 33W | 6.7'' FHD AMOLED,https://beeco.st/1F5TH1U.QOvIJ,4990000,36,179640000,Điện Thoại & Máy Tính Bảng,tecno,4990000,4990000,https://shopee.vn/shop/442733715,1__16197685342__442733715,,,,2023-06,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lhn2eszhq6pxcd,TECNO OFFICIAL STORE,971070000,84,193
"điện thoại Oppo F11 2sim ram 8G/256G Chính Hãng, Chiến PUBG/Liên Quân Quá Chất - GGS 02",https://beeco.st/1CwM8F5.6SQBQ,999000,106,179184000,Điện Thoại & Máy Tính Bảng,oppo,1899000,999000,https://shopee.vn/shop/108110554,1__13863781317__108110554,,,,2021-12,,,https://cf.shopee.vn/file/73e4710f1269cb9f434ba10c8fb4988f,smartphonegiasi,1223447150,70,574
"điện thoại Chính Hãng Oppo Reno 4 - RENO4 2sim ram 8G/256G, màn 6.4inch, Camera siêu nét, Cày Game mượt - GGS 05",https://beeco.st/1LkW9Mw.6SQBQ,1133460,112,179088000,Điện Thoại & Máy Tính Bảng,oppo,2375460,1133460,https://shopee.vn/shop/108110554,1__23328757178__108110554,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134201-23030-r1n56fpds6nv45,smartphonegiasi,676869060,49,423
"điện thoại Chính Hãng Samsung Galaxy A71 máy 2sim ram 8G/128G, Camera siêu nét, cày game mượt - BNN 04",https://beeco.st/1G0nWHQ.gdLd,1599000,112,179088000,Điện Thoại & Máy Tính Bảng,samsung,2999000,1599000,https://shopee.vn/shop/11171175,1__17192846426__11171175,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-81i2lbb78qnv71,Baongocstore2016,374266000,41,234
"điện thoại Chính Hãng Samsung Galaxy Note 9 2sim ram 6/128G, màn 6.4inch, Camera siêu nét, Chiến Game nặng đỉnh - BNN 04",https://beeco.st/1KWsHY1.gdLd,1599000,112,179088000,Điện Thoại & Máy Tính Bảng,samsung,2999000,1599000,https://shopee.vn/shop/11171175,1__22025934977__11171175,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-xuo502zglrnv79,Baongocstore2016,364572000,38,228
"điện thoại Samsung Galaxy S9 Plus Chính Hãng 2sim ram 6/64G,Camera sau: 2 camera 12 MP, CPU: Exynos 9810 8 nhân - BNN 03",https://beeco.st/1GAjRhM.gdLd,1249000,112,178976000,Điện Thoại & Máy Tính Bảng,samsung,2690000,1249000,https://shopee.vn/shop/11171175,1__17359551190__11171175,,,,2022-04,,,https://cf.shopee.vn/file/91c33b60bfb9face53a21af3d06a6536,Baongocstore2016,932070500,87,582
"điện thoại Chính Hãng Sony Xperia 5 ( Sony X5 ) ram 6G/64G, màn 6.1inch, Camera siêu nét - GGS 05",https://beeco.st/1Kuphsi.6SQBQ,1727460,91,178909000,Điện Thoại & Máy Tính Bảng,sony,2591460,1727460,https://shopee.vn/shop/108110554,1__22427909548__108110554,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-ps239o0au2nv57,smartphonegiasi,320838000,25,162
điện thoại Samsung Galaxy S10e - Samsung S10 E ram 6G/128G máy Chính Hãng - Bảo hành 12 tháng,https://www.lazada.vn/products/ien-thoai-samsung-galaxy-s10e---samsung-s10-e-ram-6g128g-may-chinh-hang---bao-hanh-12-thang-i2201649738.html,3499000,51,178449000,Điện Thoại & Máy Tính Bảng,,,,https://www.lazada.vn/tay-nguyen-store-47,2__2201649738,,,,2023-03,,,https://vn-live-01.slatic.net/p/7e66d5c5f0765ac0af762480956da811.jpg,TÂY NGUYÊN STORE 47,363896000,65,104
"[ Rẻ Vô Địch ] điện thoại Xiaomi Redmi 9A 2sim ram 4G/64G Chính Hãng, Pin 5000mah, Cân Game Nặng Quá đỉnh - BCC 05",https://beeco.st/1EVCwsb.1VwY8,949000,105,178290000,Điện Thoại & Máy Tính Bảng,xiaomi,1849000,949000,https://shopee.vn/shop/25143432,1__15555866021__25143432,,,,2022-02,,,https://cf.shopee.vn/file/24782351c4756ba8dddd290fa1a5f7b6,baochaustore2017,504496000,15,297
"điện thoại Realme C21Y Chính Hãng 2sim ram 8G/128G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",https://www.lazada.vn/products/ien-thoai-realme-c21y-chinh-hang-2sim-ram-8g128g-cau-hinh-chip-cao-manh-me-cay-lien-quan--pubg-free-fire-tiktok-sieu-muot-i2037070742.html,3549000,50,177450000,Điện Thoại & Máy Tính Bảng,realme,,,https://www.lazada.vn/tay-nguyen-store-47,2__2037070742,,,,2022-09,,,https://vn-live-01.slatic.net/p/243bbd4a2e3b3ff345afed4135bffe17.jpg,TÂY NGUYÊN STORE 47,267375000,30,75
"[ RẺ HỦY DIỆT] điện thoại Oppo F9 Pro 2sim (8GB/512GB) Chính Hãng mới, Màn 6.3inch, Cân PUBG/Free Fire chất lừ - GGS 04",https://beeco.st/1BunPWh.6SQBQ,533520,131,176457000,Điện Thoại & Máy Tính Bảng,oppo,1449000,533520,https://shopee.vn/shop/108110554,1__12763633707__108110554,,,,2021-12,,,https://cf.shopee.vn/file/5617c6fdcae823ba8b30c9cf2133aac2,smartphonegiasi,356441000,32,261
"Điện Thoại Samsung Galaxy S23 Ultra 5G - Hàng Chính Hãng, Mới 100%, Nguyên Seal",https://beeco.st/1DU2Au0.KrPpQ,21990000,8,175920000,Điện Thoại & Máy Tính Bảng,samsung,25599000,21990000,https://shopee.vn/shop/349543642,1__14462529024__349543642,,,,2022-03,,,https://cf.shopee.vn/file/vn-11134207-23030-f4xwsytip8nv77,Tamanmobile,1385980000,29,63
"điện thoại Sony Xperia XZ3 Chính Hãng 4/64G, cấu hình CPU siêu Cao Cấp, đánh mọi Game nặng chất - BCC 06",https://beeco.st/1M50P8u.1VwY8,1299000,95,175655000,Điện Thoại & Máy Tính Bảng,sony,1699000,1299000,https://shopee.vn/shop/25143432,1__23706309176__25143432,,,,2022-11,,,https://cf.shopee.vn/file/sg-11134201-22110-q9tylmtdm3jv7e,baochaustore2017,824619150,22,446
"điện thoại Oppo A56 5G Chính Hãng 2sim ram 8G/128G, Camera sau:48 MP &2 MP, 2 MP, Chiến Game nặng đỉnh - BCC 06",https://beeco.st/1BH4Vqs.1VwY8,1567500,90,175410000,Điện Thoại & Máy Tính Bảng,oppo,2062500,1567500,https://shopee.vn/shop/25143432,1__12097551670__25143432,,,,2022-11,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lkmhownotre26c,baochaustore2017,383953000,22,197
"điện thoại Vivo Y21s Chính Hãng ram 8G rom 256G 2sim, MànIPS LCD6.51 HD+, Chip: MediaTek Helio G80, cày game ok - BCC 05",https://beeco.st/1IZN6e0.1VwY8,649000,181,175403000,Điện Thoại & Máy Tính Bảng,vivo,1949000,649000,https://shopee.vn/shop/25143432,1__19920611840__25143432,,,,2022-07,,,https://cf.shopee.vn/file/74d4fe7c6634f81097b54205eb73bc9d,baochaustore2017,360033000,28,366
"Điện thoại giá rẻ Samsung Galaxy J7 Pro 2sim ram 3G/32G mới Chính Hãng, màn 5.5inch, Chơi PUBG mượt - GGS 03",https://beeco.st/12_m7C2.6SQBQ,479520,130,175370000,Điện Thoại & Máy Tính Bảng,samsung,1014660,479520,https://shopee.vn/shop/108110554,1__3217060610__108110554,,,,2020-02,,,https://cf.shopee.vn/file/05b08fa7e8ae3fd30b62315fa029af51,smartphonegiasi,1217067120,70,803
"điện thoại Vivo Y20s - Vivo Y20 S Chính Hãng 2sim ram 8/256G, màn 6.51'', Camera sau: 13 MP & 2 MP, 2 MP - BCC 05",https://beeco.st/1FwDc7d.1VwY8,649000,121,175208000,Điện Thoại & Máy Tính Bảng,vivo,1949000,649000,https://shopee.vn/shop/25143432,1__17082769895__25143432,,,,2022-08,,,https://cf.shopee.vn/file/b41f3658fdedcf270f50b664c77f3472,baochaustore2017,328696000,21,227
"[ Rẻ Hủy Diệt ] điện thoại Samsung Galaxy S8 Plus 2sim ram 4G/64G mới Chính Hãng, chơi Game nặng mượt - GGS 05",https://beeco.st/14RGsbe.6SQBQ,999000,80,175200000,Điện Thoại & Máy Tính Bảng,samsung,2288000,999000,https://shopee.vn/shop/108110554,1__4752370024__108110554,,,,2020-09,,,https://cf.shopee.vn/file/472f61d42535fe2c8fca5446f57cb366,smartphonegiasi,1475222770,61,623
"Điện thoại Samsung Galaxy J2 PRIME G532 2sim (1.5G/8GB) máy đẹp keng, full chức năng - GGS 03",https://beeco.st/14n5qdQ.6SQBQ,129000,132,174537000,Điện Thoại & Máy Tính Bảng,samsung,479000,129000,https://shopee.vn/shop/108110554,1__5118577114__108110554,,,,2020-03,,,https://cf.shopee.vn/file/sg-11134201-22120-2vftht8dvjlvb1,smartphonegiasi,1497495030,59,1141
"Rẻ Như Rẻ điện thoại Sony Xperia XZ3 (4GB/64GB) mới zin CHÍNH HÃNG, CPU Snap 845 8 nhân - BNN 06",https://beeco.st/17t4D68.gdLd,1299000,100,174450000,Điện Thoại & Máy Tính Bảng,sony,1999000,1299000,https://shopee.vn/shop/11171175,1__8440041864__11171175,,,,2021-04,,,https://cf.shopee.vn/file/d7bb5726caab9c7ff8b747b1af50d899,Baongocstore2016,7597346000,112,2930
"điện thoại Samsung Galaxy A20 2sim Chính Hãng, ram 4G rom 64G, Làm Tiktok Youtube FB Zalo chất - GGS 03",https://beeco.st/1FNrhNi.6SQBQ,519000,160,174400000,Điện Thoại & Máy Tính Bảng,samsung,1548000,519000,https://shopee.vn/shop/108110554,1__16506074604__108110554,,,,2022-02,,,https://cf.shopee.vn/file/19e8d6862768d24dd611032725629961,smartphonegiasi,799297030,72,707
"Rẻ như Rẻ Điện thoại Oppo A1k 2sim ram 6G/128G mới Chính hãng, Chơi Game siêu mượt, pin 4000mah - BNN 06",https://beeco.st/13PeISQ.gdLd,438000,93,173594000,Điện Thoại & Máy Tính Bảng,oppo,1249000,438000,https://shopee.vn/shop/11171175,1__3651217178__11171175,,,,2020-09,,,https://cf.shopee.vn/file/9389fb9903984a191ce177053a4a4324,Baongocstore2016,3731392000,76,1798
"điện thoại giá rẻ máy Chính Hãng Samsung Galaxy S10 ram 8G/128G, Màn hình: Dynamic AMOLED6.1 Quad HD+ (2K+), Camera sau: Chính 12 MP & Phụ 12 MP, 16 MP - Bảo hành 12 tháng",https://www.lazada.vn/products/ien-thoai-gia-re-may-chinh-hang-samsung-galaxy-s10-ram-8g128g-man-hinh-dynamic-amoled61quad-hd-2k-camera-sau-chinh-12-mp--phu-12-mp-16-mp---bao-hanh-12-thang-i2201156751.html,4199000,41,172159000,Điện Thoại & Máy Tính Bảng,,,,https://www.lazada.vn/tay-nguyen-store-47,2__2201156751,,,,2023-03,,,https://vn-live-01.slatic.net/p/3423686e0b2a4083e414086196c6d35f.jpg,TÂY NGUYÊN STORE 47,377910000,59,90
"điện thoại Chính Hãng giá rẻ Realme 5 Pro 2sim ram 8/256G, Bảo hành 12 tháng, Chiến mọi game siêu mượt - BNN 03",https://beeco.st/1F8hnA8.gdLd,999000,112,172121000,Điện Thoại & Máy Tính Bảng,realme,1799000,999000,https://shopee.vn/shop/11171175,1__16251818632__11171175,,,,2022-04,,,https://cf.shopee.vn/file/vn-11134201-7qukw-lewd2yz86x5jff,Baongocstore2016,293660520,26,178
Điện thoại Samsung Galaxy A14  (4GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,https://tiki.vn/ien-thoai-samsung-galaxy-a14--4gb128gb---hang-chinh-hang---a-kich-hoat-bao-hanh-ien-tu-p247925719.html?spid=247925721,3340000,45,172118000,Điện Thoại & Máy Tính Bảng,samsung,,,https://tiki.vn/cua-hang/happy-phone,3__247925719__247925721,,,,2023-03,,,https://salt.tikicdn.com/cache/280x280/ts/product/5d/c2/b4/82fc38e440e981b9490fc80d54b46909.jpg,HAPPY PHONE,305284000,17,79
Rẻ Như Rẻ điện thoại Xiaomi Redmi 9A ( Xiaomi redmi 9 A ) 2sim (2GB32GB) mới Chính Hãng - Có Tiếng Việt - BNN 06,https://beeco.st/18oweq7.gdLd,399000,117,171513000,Điện Thoại & Máy Tính Bảng,xiaomi,1299000,399000,https://shopee.vn/shop/11171175,1__9444166919__11171175,,,,2021-04,,,https://cf.shopee.vn/file/c86ae5d69c17ca68d87f8c32ce50a9c6,Baongocstore2016,3420777000,35,1500
"điện thoại Chính Hãng Samsung Galaxy A32 2sim ram 6G/128G, Camera sau: Chính 64 MP & Phụ 8 MP, 5 MP, 5 MP - BNN 02",https://beeco.st/1JAJFEb.gdLd,1549000,107,171093000,Điện Thoại & Máy Tính Bảng,samsung,2999000,1549000,https://shopee.vn/shop/11171175,1__20573909925__11171175,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-h3rjwlcfxrnv7a,Baongocstore2016,380694920,42,238
"điện thoại giá rẻ Samsung Galaxy S9 64G ram 4G mới Chính Hãng, Chiến Liên Quân/Free/PUBG Chất lừ - BCC 06",https://beeco.st/14MKUWm.1VwY8,1499000,95,170810000,Điện Thoại & Máy Tính Bảng,samsung,1999000,1499000,https://shopee.vn/shop/25143432,1__4669433904__25143432,,,,2020-12,,,https://cf.shopee.vn/file/48b5633aaa877f419d6710517553bb42,baochaustore2017,577271000,21,319
"Điện thoại OPPO F7 2sim (Màu Đỏ) Ram 4G/64G mới Fullbox, Chơi game nặng mượt",https://beeco.st/15vz-lO.2w5hG,1499000,49,170651000,Điện Thoại & Máy Tính Bảng,oppo,1499000,1499000,https://shopee.vn/shop/48782032,1__6341258200__48782032,,,,2020-07,,,https://cf.shopee.vn/file/vn-11134201-23030-8ni2jsxupmovf2,Phương Lê Store,3308282000,52,895
Điện Thoại Samsung A04 3GB/32GB - Hàng Chính Hãng,https://beeco.st/1H0DOmy.BWjRr,2229000,76,170604000,Điện Thoại & Máy Tính Bảng,samsung,2229000,2229000,https://shopee.vn/shop/193124085,1__18257120316__193124085,,,,2022-10,,,https://cf.shopee.vn/file/sg-11134201-22120-5gjbof15uplv86,Điện Thoại Chính Hãng HồngHạnh,1651309000,214,751
"điện thoại Samsung Galaxy Note 8 Chính Hãng ram 6G bộ nhớ 64G, Chiến game nặng Chất đỉnh - BNN 02",https://beeco.st/1JUKb15.gdLd,1099000,110,170390000,Điện Thoại & Máy Tính Bảng,samsung,2599000,1099000,https://shopee.vn/shop/11171175,1__20909805637__11171175,,,,2022-06,,,https://cf.shopee.vn/file/3153597fd0cfd7f35d37d14f44b7e7c0,Baongocstore2016,843079000,82,544
"[ RẺ VÔ ĐỊCH ] điện thoại Oppo F9 Pro Chính Hãng 2sim ram 8/256G - Camera sắc nét, Cân Game nặng mượt - GGS 01",https://beeco.st/1A-70lV.6SQBQ,897000,127,170367000,Điện Thoại & Máy Tính Bảng,oppo,1497000,897000,https://shopee.vn/shop/108110554,1__11779443679__108110554,,,,2021-12,,,https://cf.shopee.vn/file/d16f57f510a19d149f25d3d99ff1012d,smartphonegiasi,877213000,67,637
"Điện thoại Xiaomi Redmi Note 10T 5G (4GB/64GB) ,Màn 90HZ,Chống Nước IP68, Mới Nguyên Seal ,Bản quốc Tế",https://beeco.st/1Jj74v0.1fXWe,2599000,54,170046000,Điện Thoại & Máy Tính Bảng,xiaomi,2799000,2599000,https://shopee.vn/shop/27662376,1__21157924416__27662376,,,,2022-10,,,https://cf.shopee.vn/file/sg-11134201-22100-aboq6xghn6iv6b,THANG THAO MOBILE,408342000,24,130
"điện thoại giá rẻ Sony Xperia 1 ram 6G rom 128G, máy Chính Hãng, màn hình 6.5inch, CPU Snap 855 - BNN 05",https://beeco.st/1E8NDA8.gdLd,1699000,100,169900000,Điện Thoại & Máy Tính Bảng,sony,2849000,1699000,https://shopee.vn/shop/11171175,1__15172686472__11171175,,,,2022-04,,,https://cf.shopee.vn/file/b8f308277c60867139cdcd9b81d99477,Baongocstore2016,535578000,55,315
"điện thoại Chính Hãng Oppo Reno4 Z bản 5G 2sim ram 8G/256G, Camera sau: 48 MP & 8 MP, 2 MP, 2 MP, cân game đỉnh BNN 02",https://beeco.st/1LqHzIm.gdLd,999000,111,169689000,Điện Thoại & Máy Tính Bảng,oppo,2399000,999000,https://shopee.vn/shop/11171175,1__23425701040__11171175,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134201-23020-ll01lruh8pnve6,Baongocstore2016,352375000,38,225
"điện thoại Samsung Galaxy S20 Ultra 5G Chính Hãng, Màn: 6.9 inches, Snapdragon 865, Chiến Game nặng chất - GGS 03",https://beeco.st/1J854FB.6SQBQ,1799000,40,169000000,Điện Thoại & Máy Tính Bảng,samsung,5499000,1799000,https://shopee.vn/shop/108110554,1__20536640459__108110554,,,,2022-08,,,https://cf.shopee.vn/file/19ad022acbc75b3a3ef4ce0a4c5cb064,smartphonegiasi,613598000,23,146
Điện thoại Xiaomi POCO F3 8GB l 256GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng,https://beeco.st/157AFU4.BOslA,6490000,19,168610000,Điện Thoại & Máy Tính Bảng,xiaomi,6590000,6490000,https://shopee.vn/shop/191065034,1__5488834436__191065034,,,,2021-05,,,https://cf.shopee.vn/file/vn-11134207-7r98o-llczusi0jzk8d8,Mimall,9886450000,472,1072
"điện thoại Samsung A40 máy 2sim ram 4G rom 64G Chính Hãng, Chiến Free/PUBG/Liên Quân đỉnh - GGS 03",https://beeco.st/1CxA2ae.6SQBQ,494000,150,168040000,Điện Thoại & Máy Tính Bảng,samsung,1498000,494000,https://shopee.vn/shop/108110554,1__13877389608__108110554,,,,2022-02,,,https://cf.shopee.vn/file/f1340b942fb4abfdd79ff0580cbbaf50,smartphonegiasi,725537180,58,576
"điện thoại LG V40 ThinQ ram 6G/64G mới Chính hãng, CPU Snap 845 8 nhân, Camera siêu nét - GGS 01",https://beeco.st/137qeIZ.6SQBQ,1199000,77,167487000,Điện Thoại & Máy Tính Bảng,lg,2088000,1199000,https://shopee.vn/shop/108110554,1__3352462499__108110554,,,,2020-09,,,https://cf.shopee.vn/file/161d9471ffbc9f3bbb912b6ff726da27,smartphonegiasi,1684466060,67,664
"điện thoại Xiaomi Redmi Note 11 5G Chính Hãng 2sim Ram 6G bộ nhớ 128G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",https://www.lazada.vn/products/ien-thoai-xiaomi-redmi-note-11-5g-chinh-hang-2sim-ram-6g-bo-nho-128g-cau-hinh-chip-cao-manh-me-cay-lien-quan--pubg-free-fire-tiktok-sieu-muot-i2033266624.html,3798000,44,167112000,Điện Thoại & Máy Tính Bảng,xiaomi,,,https://www.lazada.vn/tay-nguyen-store-47,2__2033266624,,,,2022-09,,,https://vn-live-01.slatic.net/p/1827d5f3a5972ce20858b4e056df3973.jpg,TÂY NGUYÊN STORE 47,303840000,33,80
Điện thoại Xiaomi POCO F3 8GB l 256GB - Snapdragon 870 5G - AMOLED 120Hz - Loa kép chuẩn Dolby Atmos® - Chính hãng,https://beeco.st/1LyxDfL.O3WGd,6590000,25,166750000,Điện Thoại & Máy Tính Bảng,xiaomi,6590000,6590000,https://shopee.vn/shop/403571751,1__23570733653__403571751,,,,2023-06,,,https://cf.shopee.vn/file/vn-11134211-7qukw-lk6hdj62hino09,Digimall Official Store,274230000,14,41
